,year,country,age,species_,month,dead,gender,specie,edad
1323,1961,australia,21,"White shark, 3.7 m [12'] ",Mar,N,M,white,21.0
1324,1961,north pacific ocean,33,"Grey reef shark, 1.8 m [6'] grey reef shark, identified by Dr. L.P. L. Schultz based on photographs; identified as C. melanopterus by Stewart",Mar,N,M,grey,33.0
1325,1961,south africa,27,1.5 m [5'] shark,Feb,N,M,unspecified,27.0
1326,1961,south africa,14,"2.1 m [7'], 90-kg shark",Feb,Y,M,unspecified,14.0
1327,1961,south africa,15,White shark,Jan,N,M,white,15.0
1328,1961,australia,27,"Wobbegong shark, 1.5 m [5'] ",Jan,N,M,unspecified,27.0
1329,1961,south africa,13,"White shark, based on bite pattern",Jan,N,M,white,13.0
1330,1960,south africa,25,"White shark, 3 m [10'], tooth fragment from wounds identified as that of a white shark",Dec,Y,M,white,25.0
1331,1960,australia,33,"Grey nurse shark, 1m ",Dec,,M,grey,33.0
1332,1960,australia,41,3' shark,Nov,,M,unspecified,41.0
1333,1960,usa,15,"Lemon shark, 1164 mm, immature male, identified by  V.G. Springer",Aug,N,M,lemon,15.0
1334,1960,usa,41,"""sand shark""",Jul,N,M,unspecified,41.0
1335,1960,usa,39,"Mako shark, 1.8 m to 2.1 m [6' to 7']  with hook & wire leader caught in mouth",Jun,N,M,unspecified,39.0
1336,1960,bermuda,25,"Dusky shark, 2.7 m [9'] dusky shark C. obscurus identified by S. Springer on tooth recovered",May,N,M,unspecified,25.0
1337,1960,usa,16,"White shark, 4 m to 5 m [13' to 16.5'] ",May,N,F,white,16.0
1338,1960,south africa,16,"White shark, 2.1 m [7']  based on tooth pattern",Apr,N,M,white,16.0
1339,1960,usa,48,"White shark, 4.9 m [16'] ",Apr,N,M,white,48.0
1340,1960,bermuda,"21, 34,24 & 35",Questionable incident,Apr,,M,unspecified,5.25
1341,1960,australia,17,"White shark, 3.7 m [12'] ",Apr,N,M,white,17.0
1342,1960,usa,42,"1.2 m [4'], possibly  larger shark",Mar,N,M,unspecified,42.0
1343,1960,australia,30 & 32,Two 2.1 m [7'] sharks,Feb,N,M,unspecified,15.0
1344,1960,usa,36,"According to Benjamin, the injury was inflicted by a barracuda, not a shark",Feb,,M,unspecified,36.0
1345,1960,australia,13,Bull shark,Jan,Y,M,bull,13.0
1346,1959,australia,19,3.5 m [11.5'] shark,Nov,N,M,unspecified,19.0
1347,1959,australia,17,"""a small shark""",Nov,N,M,unspecified,17.0
1348,1959,australia,19,3 m to 4.3 m [10' to 14'] shark,Nov,N,M,unspecified,19.0
1349,1959,usa,21,"Blue shark, 1.5 m [5'] ",Nov,N,M,unspecified,21.0
1350,1959,usa,30,"White shark, 5 m [16.5'], identified by Dr. W. I. Follett on tooth marks",Oct,N,M,white,30.0
1351,1959,fiji,36,"Tiger shark, 1.8 m [6']",,N,M,tiger,36.0
1352,1959,usa,30,"A hammerhead shark, then 8 to 10 other sharks were said to be  involved",Sep,N,M,unspecified,30.0
1353,1959,philippines,10,Shark involvement prior to death was not confirmed,Aug,,M,unspecified,10.0
1354,1959,japan,13 or 18,"Blue shark, 3 m [10']",Aug,Y,M,unspecified,6.5
1355,1959,usa,25,"Hammerhead shark, 1.8 m [6'] S. zygena identified by C. Limbaugh on description",Jul,N,M,unspecified,25.0
1356,1959,usa,33,"Reported to involve a White shark, 6 m to 7m [20' to 23'] ",Jun,Y,M,white,33.0
1357,1959,usa,18,"White shark, 3 m [10']; identifed by Dr. W.I. Follett on tooth marks",May,Y,M,white,18.0
1358,1959,usa,19,"Tiger shark, 3.7 m [12']",May,N,M,tiger,19.0
1359,1959,south africa,14,1.8 to 2.1 m [6' to 7'] shark,Feb,N,M,unspecified,14.0
1360,1959,australia,20,"Grey nurse shark, 1.8 m [6']",Jan,N,M,grey,20.0
1361,1959,australia,22,Said to involve 2 sharks: 5.2 m & 6 m [17' & 20'] ,Jan,Y,M,unspecified,22.0
1362,1959,australia,17,1.8 m [6'] shark,Jan,N,M,unspecified,17.0
1363,1959,south africa,18,"White shark, 1.8 m to 2.1 m [6' to 7']  according to Shreuder and a witness",Jan,N,M,white,18.0
1364,1958,usa,15,"Tiger shark, 4.6 m to 7.6 m [15' to 25'] ",Dec,Y,M,tiger,15.0
1365,1958,american samoa,22,Tiger shark,Dec,Y,M,tiger,22.0
1366,1958,australia,21,12' shark,Nov,Y,M,unspecified,21.0
1367,1958,bahamas,42,200-lb shark,Sep,N,M,unspecified,42.0
1368,1958,usa,12,"Tiger shark, 1.5 m to 1.8 m [5' to 6'] ",Jul,N,M,tiger,12.0
1369,1958,usa,8,"Tiger shark, 1.5 m to 1.8 m [5' to 6'] ",Jul,N,M,tiger,8.0
1370,1958,pacific ocean,31,Sharks averaged 1.8 m [6'] in length,Jul,N,M,unspecified,31.0
1371,1958,usa,20,"Nurse shark, 1.5 m [5']  identified by Dr. E. Clark on description of shark",Jul,N,M,unspecified,20.0
1372,1958,bahamas,36,"Tiger shark, <2 m TL",,N,M,tiger,36.0
1373,1958,usa,59,"Nurse shark, 2.1 m [7']  identified by Dr. E. Clark on color & tooth impressions",Jun,N,M,unspecified,59.0
1374,1958,usa,17,Tiger shark?,Jun,N,M,tiger,17.0
1375,1958,taiwan,29,"Mako shark, 100-kg [221-lb] ",Apr,N,M,unspecified,29.0
1376,1958,south africa,28,3 m [10'] shark,Apr,Y,F,unspecified,28.0
1377,1958,south africa,29,3 m [10'] shark,Apr,Y,M,unspecified,29.0
1378,1958,australia,14,6' shark,Jan,N,M,unspecified,14.0
1379,1957,south africa,14,1.8 m [6'] shark,Dec,N,F,unspecified,14.0
1380,1957,south africa,23,>3 m [10'] shark,Dec,Y,M,unspecified,23.0
1381,1957,usa,57,White shark,Jul,Y,M,white,57.0
1382,1957,australia,28,4.6 m [15'] shark,May,N,M,unspecified,28.0
1383,1957,usa,25,White shark,Apr,Y,M,white,25.0
1384,1957,usa,17,4 m [13'] shark,Apr,N,M,unspecified,17.0
1385,1957,australia,22,Shark seen feeding on turtle scraps thrown overboard prior to incident.,Apr,N,M,unspecified,22.0
1386,1956,papua new guinea,19,2.4 m [8'] tiger shark caught 40 hours later with shorts of the boy in its gut,Dec,Y,M,tiger,19.0
1387,1956,senegal,19,Lemon shark,Oct,N,M,lemon,19.0
1388,1956,usa,10,"White shark, 2.7 m [9'] ",Aug,N,M,white,10.0
1389,1956,australia,26,3.7 m [12'] shark & may have been another shark nearby,Mar,Y,M,unspecified,26.0
1390,1956,australia,15,1.8 m [6'] shark,Feb,Y,M,unspecified,15.0
1391,1955,papua new guinea,8,Wobbegong shark,Nov,N,M,unspecified,8.0
1392,1955,american samoa,28,Blue shark,Aug,Y,M,unspecified,28.0
1393,1955,usa,19,"White shark, 5 m to 6 m [16.5' to 20] ",Feb,N,M,white,19.0
1394,1955,australia,25,3.6 m  white shark  (or bronze whaler),Feb,Y,M,white,25.0
1395,1955,australia,13,"Bronze whaler shark,3.7 m [12'] ",Jan,Y,M,unspecified,13.0
1396,1954,australia,30,2.4 m [8']  shark,Jun,N,M,unspecified,30.0
1397,1954,argentina,18,White shark tooth fragment recovered from ankle & identified by Dr. W. I. Follett,Jan,N,M,white,18.0
1398,1954,papua new guinea,26,14' shark,Jan,N,M,unspecified,26.0
1399,1953,mexico,19,Invalid,,,M,unspecified,19.0
1400,1953,usa,15,3 m [10'] shark seen in vicinity,Jul,Y,M,unspecified,15.0
1401,1953,australia,25,Wobbegong shark,Feb,N,M,unspecified,25.0
1402,1952,australia,25,2.4 m [8'] shark,Dec,N,M,unspecified,25.0
1403,1952,usa,17,"White shark,4.6 m [15'] ",Dec,Y,M,white,17.0
1404,1951,australia,21,2.4 m [8']  shark,Dec,Y,M,unspecified,21.0
1405,1951,south africa,23,"White shark, 1.8 m [6'] ",Nov,N,M,white,23.0
1406,1951,south africa,24,"White shark, 2.4 m [8'] ",Nov,N,M,white,24.0
1407,1951,australia,23,"Wobbegong shark, 4'",Mar,N,M,unspecified,23.0
1408,1951,south africa,31,136-kg [300-lb] shark,Feb,N,M,unspecified,31.0
1409,1950,australia,21,"White shark, 3m, seen in area and hooked 3 days later",Nov,N,M,white,21.0
1410,1950,usa,31,White shark,Oct,N,M,white,31.0
1411,1950,australia,25,4' shark,Oct,N,M,unspecified,25.0
1412,1950,el salvador,27,"1,100-lb shark",Aug,N,M,unspecified,27.0
1413,1950,south africa,14,"White shark, 3.7 m [12']  according to witnesses",Feb,Y,M,white,14.0
1414,1950,indonesia,7 or 8,"Tiger shark, 3.7 m to 4.3 m  [12' to 14']",,Y,M,tiger,3.5
1415,1949,australia,36,6' shark,Nov,N,M,unspecified,36.0
1416,1949,australia,13,"3.3 m [10'9""] shark",Apr,Y,M,unspecified,13.0
1417,1949,australia,20,"White shark, 3.6 m [11'9""] ",Jan,Y,M,white,20.0
1418,1949,australia,32,Invalid,Jan,,M,unspecified,32.0
1419,1948,greece,17,Said to be 6.4 m [21'] shark,Sep,Y,M,unspecified,17.0
1420,1948,usa,48,Nurse shark,,N,M,unspecified,48.0
1421,1947,australia,9,Grey nurse shark,Dec,N,M,grey,9.0
1422,1947,usa,20,Possibly C. leucas,Aug,Y,M,unspecified,20.0
1423,1947,south africa,21,"1.5 m, 45-kg shark",Apr,N,M,unspecified,21.0
1424,1947,south africa,22,"Blacktip shark, 2 m [6.75'] ",Mar,N,M,unspecified,22.0
1425,1947,south africa,18,>1.6 m shark,Jan,N,M,unspecified,18.0
1426,1946,australia,30,4.3 m [14'] shark,Aug,Y,M,unspecified,30.0
1427,1946,australia,18,"White shark, 4.2 m [13'9""] ",Feb,N,M,white,18.0
1428,1946,south africa,18,1.5 m [5'] shark,Jan,N,M,unspecified,18.0
1429,1945,south africa,37,Thought to involve a Zambesi shark,Mar,N,M,unspecified,37.0
1430,1945,iraq,15,Bull shark,,N,M,bull,15.0
1431,1944,south africa,17,"White shark, according to witnesses",Jul,Y,M,white,17.0
1432,1943,panama,20,"White shark, 2 m [6'9""]  (Tooth fragment recovered from victim's shoulder & identified by J.T. Nicholls)",Sep,Y,M,white,20.0
1433,1943,mexico,68,Invalid,,,M,unspecified,68.0
1434,1942,australia,15,Bull shark,Dec,Y,F,bull,15.0
1435,1942,south africa,18,"White shark, 4.5 m  to 6 m [14'9"" to 20'] according to witnesses",Nov,Y,M,white,18.0
1436,1942,australia,24,"Tiger shark, 2.4 m to 3 m [8' to 10'] ",Sep,N,M,tiger,24.0
1437,1942,australia,28,"Bull shark, 4 m [13'] ",Jan,Y,F,bull,28.0
1438,1942,bahamas,48,1.2 m to 1.5 m [4' to 5'] shark,,N,M,unspecified,48.0
1439,1941,usa,43,2.1 m [7'] shark,Jun,N,M,unspecified,43.0
1440,1941,usa,53,Mako shark (aka bonito shark) 1.2 m [4'] ,Mar,N,M,unspecified,53.0
1441,1940,south africa,25,"White shark, species identity confirmed by tooth pattern",Mar,Y,M,white,25.0
1442,1940,south africa,17,"White shark, 160-kg [353-lb], identity confirmed by tooth pattern",Feb,Y,M,white,17.0
1443,1940,australia,13,3 m [10'] shark,Jan,Y,M,unspecified,13.0
1444,1940,south africa,18,2.4 m [8'] shark,Jan,Y,M,unspecified,18.0
1445,1939,australia,20,2.6 m [8.5'] shark landed 2 hours later,Dec,Y,M,unspecified,20.0
1446,1939,bahamas,38,"Nurse shark, 2.1 m [7']",Jul,N,M,unspecified,38.0
1447,1938,australia,18,"Tiger shark, 6'",Oct,N,M,tiger,18.0
1448,1938,iraq,9 or 10,Bull shark,May,N,M,bull,4.5
1449,1938,australia,24,Questionable incident,Jan,,M,unspecified,24.0
1450,1937,australia,25,Tiger shark,Oct,Y,M,tiger,25.0
1451,1937,australia,18,"Tiger shark,  3.6 m [11'9""], 850-kg [1874-lb] female, contained Girvan's remains ",Oct,Y,M,tiger,18.0
1452,1937,australia,38,"Tiger shark, 9' to 10' ",Aug,N,M,tiger,38.0
1453,1937,australia,33,2 days later a 600-lb shark was caught 100 yards from the site,May,Y,M,unspecified,33.0
1454,1937,australia,32,White shark,Feb,Y,M,white,32.0
1455,1936,usa,16,White shark (identified by Dr. Hugh Smith) ,Jul,Y,M,white,16.0
1456,1936,australia,16,"Tiger shark, 4.6 m [15'] ",Apr,N,M,tiger,16.0
1457,1936,australia,14,White shark,Feb,Y,M,white,14.0
1458,1936,australia,13,White shark,Jan,Y,M,white,13.0
1459,1935,australia,38,3.7 m [12'] shark,Aug,Y,M,unspecified,38.0
1460,1935,australia,27,"White shark, 4 m [13'] ",Mar,Y,M,white,27.0
1461,1935,australia,22,"White shark, 3.5 m to 4 m [11.5' to 13'] ",Mar,Y,M,white,22.0
1462,1934,australia,13,"Tiger shark, 1.5 m [5'] ",Dec,N,F,tiger,13.0
1463,1934,australia,15,4.3 m [14'] shark seen in vicinity,Apr,Y,M,unspecified,15.0
1464,1934,australia,17,4 m [13'] shark seen in vicinity,Mar,Y,M,unspecified,17.0
1465,1934,australia,22,4.3 m [14'] shark seen in area previous week,Jan,N,M,unspecified,22.0
1466,1932,australia,24,Thought to involve a mako or grey nurse shark,Oct,N,M,grey,24.0
1467,1932,south africa,23,"Raggedtooth shark, 1.2 m to 1.5 m [4' to 5'] ",,N,M,unspecified,23.0
1468,1931,australia,39,Shark involvement prior to death unconfirmed,Feb,,M,unspecified,39.0
1469,1931,australia,18,1.5 m [5'] shark,Jan,N,M,unspecified,18.0
1470,1930,australia,18,White shark 4.9 m [16'] ,Feb,Y,M,white,18.0
1471,1930,south africa,23,"White shark, 4.5 m [14'9""], identity confirmed by witness & tooth pattern",Jan,N,M,white,23.0
1472,1929,australia,19,"Grey nurse shark, 4' ",Apr,N,M,grey,19.0
1473,1929,australia,39,Galapagos shark,Feb,Y,M,unspecified,39.0
1474,1929,australia,14,12' shark,Jan,Y,M,unspecified,14.0
1475,1928,panama,17,Morenos leg  & part of his swim suit found in 9' shark caught two hours after the attack. Identified as carcharhinid shark by L. Schultz & C. Limbaugh on photograph,Nov,Y,M,unspecified,17.0
1476,1928,australia,15,4' shark,Apr,N,M,unspecified,15.0
1477,1928,south africa,18,1.2 m [4'] shark,,N,M,unspecified,18.0
1478,1927,south africa,17,"White shark, 4.4 m [14.5'] . ",Dec,Y,M,white,17.0
1479,1927,australia,17,Grey nurse shark?,Mar,N,M,grey,17.0
1480,1927,australia,15,3.7 m [12'] shark,Jan,Y,M,unspecified,15.0
1481,1926,australia,17,"Grey nurse shark, 4'",Oct,N,M,grey,17.0
1482,1926,italy,20,Said to involve 6 to 7 m [20' to 23'] white shark,Jul,Y,M,white,20.0
1483,1926,usa,15,1.5 m [5'] white shark or sevengill shark,Jul,N,M,white,15.0
1484,1925,australia,55,"Tiger shark, 4 m [13'] female",Nov,Y,M,tiger,55.0
1485,1925,australia,16,Said to be a small shark,Mar,N,M,unspecified,16.0
1486,1924,australia,16,3 m [10'] shark,Jan,Y,M,unspecified,16.0
1487,1922,australia,19,"2.7 m [9'] ""blue"" shark",Dec,Y,M,unspecified,19.0
1488,1922,jamaica,19,6' shark,May,Y,M,unspecified,19.0
1489,1922,south africa,18,"White shark, 12', identity confirmed by tooth fragment, witness and photograph of captured shark ",May,N,M,white,18.0
1490,1922,australia,21,"White shark, 2.4 m [8'] ",Mar,Y,M,white,21.0
1491,1922,australia,18,White shark,Feb,Y,M,white,18.0
1492,1919,australia,13,12' shark,Jan,Y,M,unspecified,13.0
1493,1916,usa,24,Thought to involve a 2.6 m [8.5'] white shark,Jul,Y,M,white,24.0
1494,1912,australia,21,"2.8 m [9'3""] whaler shark captured 3 days later with his remains in its gut",Jan,Y,M,unspecified,21.0
1495,1906,south africa,30,1.8 m to 2.7 m [6' to 9'] shark,Jan,Y,M,unspecified,30.0
1496,1905,australia,40,5' shark,Mar,N,M,unspecified,40.0
1497,1901,south africa,29,White shark,Jul,Y,M,white,29.0
1498,1894,australia,19,10' to 12' shark,Nov,N,M,unspecified,19.0
1499,1892,australia,21,12' shark,Mar,N,M,unspecified,21.0
1500,1880,australia,12,Bull shark,Nov,Y,M,bull,12.0
1501,1868,india,35,Identified as C. gangeticus by Dr. J. Fayrer,May,Y,M,unspecified,35.0
1502,1800,seychelles,,,,Y,F,,
1503,1797,,,,,Y,,,
1504,1792,england,,,Sep,Y,M,,
1505,1791,australia,,,,Y,F,,
1506,1788,australia,,,May,N,,,
1507,1787,,,,Jul,Y,M,,
1508,1786,barbados,,,Aug,Y,M,,
1509,1785,england,,Tiger shark?,Sep,Y,M,tiger,
1510,1784,jamaica,,,Dec,Y,M,,
1511,1783,martinique,,,Mar,Y,M,,
1512,1780,usa,,,Aug,Y,M,,
1513,1779,usa,young,,,Y,M,,
1514,1776,guinea,,,,Y,M,,
1515,1776,greenland,,White sharks,,Y,,white,
1516,1771,usa,,,Jul,Y,M,,
1517,1767,france,,Description of shark does not ring true,,,M,unspecified,
1518,1764,spain,,,,Y,M,,
1519,1758,mediterranean sea,,"""The fish was harpooned, dried, and presented to the sailor, who went round Europe exhibiting it  It was said to be 20 feet long.",,N,M,unspecified,
1520,1753,jamaica,,,Oct,Y,M,,
1521,1751,usa,,,Jul,Y,M,,
1522,1749,cuba,14,,,N,M,,14.0
1523,1755,sweden,,,,,M,,
1524,1748,panama,,,,Y,M,,
1525,1742,,,,Dec,Y,M,,
1526,1738,italy,,,Apr,Y,M,,
1527,1733,iceland,,Shark involvement prior to death unconfirmed,,,,unspecified,
1528,1723,roatan,,,,,M,,
1529,1721,italy,,"White shark, 1600-lb female ",,Y,M,white,
1530,1703,barbados,19,,Mar,N,M,,19.0
1531,1700,france,,,,Y,M,,
1532,1700,france,,White shark,,N,M,white,
1533,1700,barbados,,,,Y,M,,
1534,1642,guinea,,Questionable,,,M,unspecified,
1535,1638,,,,,,M,,
1536,1637,india,,,,,,,
1537,1617,india,,,,,,,
1538,1642,usa,,,,Y,M,,
1539,1595,india,,,,,M,,
1540,1580,between portugal & india,,,Jan,Y,M,,
1541,1555,,,,,,M,,
1542,1554,france,,Possibly white sharks,,,M,white,
1543,1543,venezuela,,,,Y,M,,
1544,500,mexico,,,,N,M,,
1545,77,,,,,Y,M,,
1546,5,australia,,,,N,M,,
1547,0,,,,,Y,M,,
1548,0,greece,,,,Y,M,,
1550,0,italy,,,,Y,M,,
1551,0,canada,,,,N,M,,
1552,0,kenya,,,,N,M,,
1553,0,kenya,,,,Y,M,,
1554,0,panama,20,,,Y,M,,20.0
1555,0,uruguay,,,,N,,,
1556,0,uruguay,,,,Y,M,,
1557,0,usa,,,,N,M,,
1558,0,papua new guinea,,,,Y,M,,
1559,0,australia,15,,,N,F,,15.0
1560,0,australia,,,,Y,M,,
1561,0,usa,," Galapagos shark, 6'",,N,M,unspecified,
1562,0,bermuda,,,,Y,M,,
1563,0,greece,,,,Y,F,,
1564,0,usa,,Basking shark,,Y,M,unspecified,
1565,0,india,,,,N,M,,
1566,0,lebanon,,,,N,M,,
1567,0,spain,,,,N,,,
1568,0,sudan,,,,N,F,,
1569,0,,,,,N,M,,
1570,0,usa,21,"Blacktip shark, 5'",,N,F,unspecified,21.0
1572,0,djibouti,,,,Y,,,
1573,0,libya,,,,Y,M,,
1574,0,australia,,,,N,M,,
1575,0,new zealand,,,Jun,Y,M,,
1576,0,,,,,N,F,,
1577,0,vietnam,,,,N,M,,
1578,0,sri lanka,,,,N,M,,
1579,0,venezuela,,said to involve 2.5 m hammerhead sharks,,Y,M,unspecified,
1582,0,mozambique,,Whale shark,,N,,unspecified,
1583,0,south africa,,,,Y,M,,
1584,0,australia,,Tiger shark,,N,M,tiger,
1585,0,bahrein,,Tiger shark,,Y,M,tiger,
1586,0,bahamas,,1.8 m [6'] shark,,N,M,unspecified,
1588,0,reunion,,,,N,M,,
1589,0,solomon islands,,,,N,M,,
1590,0,korea,,,,Y,F,,
1591,0,french polynesia,,,,N,M,,
1592,0,sudan,,Silvertip shark,,N,M,unspecified,
1593,0,vanuatu,,,,Y,F,,
1594,0,vanuatu,,A large hammerhead shark,,N,M,unspecified,
1595,0,iran,,Bull shark,,N,M,bull,
1596,0,usa,19,"Nurse shark, 2.1 m [7'] ",,N,M,unspecified,19.0
1597,0,papua new guinea,,Questionable,,Y,M,unspecified,
1598,0,red sea?,,,,N,F,,
1599,0,south africa,,,Jan,Y,M,,
1600,0,usa,,"Shovelnose guitarfish, adult male ",,N,M,unspecified,
1601,0,greece,,,May,Y,F,,
1602,0,usa,,Invalid,,,M,unspecified,
1603,0,usa,,,,Y,M,,
1604,0,mediterranean sea,,,,Y,M,,
1605,0,australia,,0.9 m [3'] shark,,N,M,unspecified,
1607,0,singapore,,,,N,,,
1608,0,fiji,27,1.8 m [6'] shark,,N,M,unspecified,27.0
1609,0,mozambique,36,"""A pack of sharks""",,N,M,unspecified,36.0
1610,0,seychelles,,Tiger shark,,Y,M,tiger,
1611,0,iraq,25,,,N,M,,25.0
1612,0,iraq,6,Bull shark,,N,M,bull,6.0
1613,0,iraq,16,Bull shark,,N,M,bull,16.0
1614,0,bahamas,,"White shark, 7' to 8'",,N,M,white,
1615,0,usa,,"White shark, 1,900-lb ",Jun,N,F,white,
1616,0,bermuda,,,,N,M,,
1617,0,fiji,,,,N,F,,
1618,0,madagascar,,,,Y,M,,
1620,0,bahamas,,"Nurse shark, 2.1 m [7']",,N,M,unspecified,
1621,0,indonesia,,,,Y,M,,
1622,0,india,,,,Y,M,,
1623,0,nicaragua,,"Bull shark caught, leg recovered & buried beside the man's body",,Y,M,bull,
1624,0,cuba,50,,,Y,M,,50.0
1625,0,marshall islands,,,,N,M,,
1626,0,kiribati,,,,N,M,,
1627,0,north pacific ocean,,,,N,M,,
1628,0,kiribati,,,,Y,M,,
1629,0,,,1.2 m [4'] shark,,Y,,unspecified,
1632,0,iran,,,,Y,M,,
1635,0,iraq,13 or 14,Bull shark,,Y,M,bull,6.5
1636,0,saudi arabia,,"""a black-tipped shark""",,Y,M,unspecified,
1637,0,saudi arabia,,6' shark,,N,M,unspecified,
1638,0,saudi arabia,,,,N,M,,
1639,0,pacific ocean,,,,Y,M,,
1640,0,burma,,,,N,M,,
1641,0,papua new guinea,,,,N,M,,
1643,0,burma,,,,Y,M,,
1644,0,italy,,White shark,,N,M,white,
1645,0,greece,,,,N,M,,
1646,0,belize,16,12' tiger shark,,Y,M,tiger,16.0
1647,0,australia,,,,,M,,
1648,0,reunion,,,,Y,,,
1649,0,south africa,,,,N,F,,
1657,0,fiji,,,,Y,,,
1658,0,usa,,,Jul,N,M,,
1659,0,south africa,,,Jul,Y,M,,
1661,0,asia?,,,,N,M,,
1662,0,usa,,,,N,F,,
1663,0,australia,,Blue pointer,,Y,M,unspecified,
1665,0,australia,,Blue pointers,,Y,M,unspecified,
1666,0,australia,,Said to involve a grey nurse shark that leapt out of the water and  seized the boy but species identification is questionable,,Y,M,grey,
1670,0,panama,,,,Y,M,,
1671,0,ceylon (sri lanka),15,,,Y,M,,15.0
